State,District,Crop,Year,Area,Production,Yield,Year_Order,Years_ Available,Complete_4_year_history,Previous_Yield,Previous_yield_percentage,Previous_area,Previous_Area_Percentage,Previous_Production,Production_Change_Pct,History_avg_yield,Yield_Deviation_Pct
Uttar Pradesh,Ambedkar Nagar,Wheat,2021-22,1.24,4.56,3684.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ambedkar Nagar,Wheat,2022-23,1.18,4.02,3398.0,2022,4,True,3684.0,-7.763300760043432,1.24,-4.8387096774193585,4.56,-11.842105263157897,3684.0,-7.763300760043432
Uttar Pradesh,Ambedkar Nagar,Wheat,2023-24,1.12,4.0,3557.0,2023,4,True,3398.0,4.679223072395526,1.18,-5.08474576271185,4.02,-0.4975124378109347,3541.0,0.451849759954815
Uttar Pradesh,Ambedkar Nagar,Wheat,2024-25,1.1,4.26,3890.0,2024,4,True,3557.0,9.361821759910036,1.12,-1.785714285714287,4.0,6.499999999999995,3546.3333333333335,9.690760409812947
Uttar Pradesh,Amethi,Maize,2021-22,0.01,0.01,1680.0,2021,4,True,,,,,,,,
Uttar Pradesh,Amethi,Maize,2022-23,0.01,0.01,1637.0,2022,4,True,1680.0,-2.5595238095238093,0.01,0.0,0.01,0.0,1680.0,-2.5595238095238093
Uttar Pradesh,Amethi,Maize,2023-24,0.02,0.06,2633.0,2023,4,True,1637.0,60.843005497861945,0.01,100.0,0.01,499.9999999999999,1658.5,58.7579137775098
Uttar Pradesh,Amethi,Maize,2024-25,0.01,0.02,3391.0,2024,4,True,2633.0,28.788454234713257,0.02,-50.0,0.06,-66.66666666666666,1983.3333333333333,70.9747899159664
Uttar Pradesh,Amethi,Rice,2021-22,1.2,2.89,2409.0,2021,4,True,,,,,,,,
Uttar Pradesh,Amethi,Rice,2022-23,1.2,3.23,2690.0,2022,4,True,2409.0,11.664591116645912,1.2,0.0,2.89,11.764705882352935,2409.0,11.664591116645912
Uttar Pradesh,Amethi,Rice,2023-24,1.13,3.17,2804.0,2023,4,True,2690.0,4.237918215613383,1.2,-5.833333333333339,3.23,-1.8575851393188871,2549.5,9.982349480290253
Uttar Pradesh,Amethi,Rice,2024-25,0.97,2.73,2796.0,2024,4,True,2804.0,-0.28530670470756064,1.13,-14.159292035398224,3.17,-13.880126182965299,2634.3333333333335,6.136910034164235
Uttar Pradesh,Amethi,Wheat,2021-22,1.39,4.45,3215.0,2021,4,True,,,,,,,,
Uttar Pradesh,Amethi,Wheat,2022-23,1.3,3.81,2945.0,2022,4,True,3215.0,-8.398133748055987,1.39,-6.474820143884882,4.45,-14.382022471910114,3215.0,-8.398133748055987
Uttar Pradesh,Amethi,Wheat,2023-24,1.2,3.43,2861.0,2023,4,True,2945.0,-2.8522920203735143,1.3,-7.692307692307699,3.81,-9.973753280839892,3080.0,-7.11038961038961
Uttar Pradesh,Amethi,Wheat,2024-25,1.17,3.73,3175.0,2024,4,True,2861.0,10.975183502271934,1.2,-2.500000000000002,3.43,8.746355685131189,3007.0,5.58696375124709
Uttar Pradesh,Amroha,Maize,2021-22,0.03,0.06,2384.0,2021,4,True,,,,,,,,
Uttar Pradesh,Amroha,Maize,2022-23,0.03,0.06,2487.0,2022,4,True,2384.0,4.320469798657718,0.03,0.0,0.06,0.0,2384.0,4.320469798657718
Uttar Pradesh,Amroha,Maize,2023-24,0.05,0.13,2379.0,2023,4,True,2487.0,-4.342581423401689,0.03,66.66666666666669,0.06,116.66666666666667,2435.5,-2.3198521864093617
Uttar Pradesh,Amroha,Maize,2024-25,0.04,0.13,3314.0,2024,4,True,2379.0,39.30222782681799,0.05,-20.000000000000004,0.13,0.0,2416.6666666666665,37.13103448275863
Uttar Pradesh,Amroha,Rice,2021-22,0.27,0.74,2760.0,2021,4,True,,,,,,,,
Uttar Pradesh,Amroha,Rice,2022-23,0.29,0.71,2474.0,2022,4,True,2760.0,-10.362318840579709,0.27,7.407407407407393,0.74,-4.054054054054058,2760.0,-10.362318840579709
Uttar Pradesh,Amroha,Rice,2023-24,0.25,0.65,2586.0,2023,4,True,2474.0,4.527081649151172,0.29,-13.793103448275856,0.71,-8.450704225352105,2617.0,-1.184562476117692
Uttar Pradesh,Amroha,Rice,2024-25,0.32,0.81,2526.0,2024,4,True,2586.0,-2.320185614849188,0.25,28.000000000000004,0.65,24.61538461538462,2606.6666666666665,-3.0946291560102246
Uttar Pradesh,Amroha,Wheat,2021-22,0.96,3.79,3948.0,2021,4,True,,,,,,,,
Uttar Pradesh,Amroha,Wheat,2022-23,0.93,3.82,4114.0,2022,4,True,3948.0,4.204660587639311,0.96,-3.124999999999991,3.79,0.7915567282321848,3948.0,4.204660587639311
Uttar Pradesh,Amroha,Wheat,2023-24,0.68,2.71,3984.0,2023,4,True,4114.0,-3.1599416626154593,0.93,-26.881720430107524,3.82,-29.05759162303665,4031.0,-1.1659637806995784
Uttar Pradesh,Amroha,Wheat,2024-25,0.87,3.19,3665.0,2024,4,True,3984.0,-8.007028112449799,0.68,27.941176470588225,2.71,17.712177121771216,4015.3333333333335,-8.724887929603192
Uttar Pradesh,Auraiya,Maize,2021-22,0.11,0.35,3180.0,2021,4,True,,,,,,,,
Uttar Pradesh,Auraiya,Maize,2022-23,0.12,0.34,2928.0,2022,4,True,3180.0,-7.9245283018867925,0.11,9.090909090909086,0.35,-2.857142857142844,3180.0,-7.9245283018867925
Uttar Pradesh,Auraiya,Maize,2023-24,0.15,0.45,2879.0,2023,4,True,2928.0,-1.673497267759563,0.12,25.0,0.34,32.35294117647059,3054.0,-5.73018991486575
Uttar Pradesh,Auraiya,Maize,2024-25,0.06,0.13,2222.0,2024,4,True,2879.0,-22.82042375824939,0.15,-60.0,0.45,-71.11111111111111,2995.6666666666665,-25.82619339045287
Uttar Pradesh,Auraiya,Rice,2021-22,0.5,1.69,3404.0,2021,4,True,,,,,,,,
Uttar Pradesh,Auraiya,Rice,2022-23,0.58,2.15,3699.0,2022,4,True,3404.0,8.666274970622796,0.5,15.999999999999993,1.69,27.218934911242602,3404.0,8.666274970622796
Uttar Pradesh,Auraiya,Rice,2023-24,0.46,1.42,3118.0,2023,4,True,3699.0,-15.706947823736146,0.58,-20.689655172413783,2.15,-33.95348837209302,3551.5,-12.206110094326341
Uttar Pradesh,Auraiya,Rice,2024-25,0.85,2.62,3084.0,2024,4,True,3118.0,-1.0904425914047466,0.46,84.78260869565216,1.42,84.50704225352115,3407.0,-9.480481361901967
Uttar Pradesh,Auraiya,Wheat,2021-22,1.06,4.2,3968.0,2021,4,True,,,,,,,,
Uttar Pradesh,Auraiya,Wheat,2022-23,1.03,4.3,4170.0,2022,4,True,3968.0,5.090725806451613,1.06,-2.8301886792452855,4.2,2.3809523809523725,3968.0,5.090725806451613
Uttar Pradesh,Auraiya,Wheat,2023-24,0.88,3.51,3967.0,2023,4,True,4170.0,-4.86810551558753,1.03,-14.563106796116507,4.3,-18.372093023255815,4069.0,-2.5067584173015485
Uttar Pradesh,Auraiya,Wheat,2024-25,0.97,3.17,3252.0,2024,4,True,3967.0,-18.023695487774134,0.88,10.227272727272723,3.51,-9.686609686609684,4035.0,-19.405204460966544
Uttar Pradesh,Ayodhya,Maize,2021-22,0.03,0.07,2065.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ayodhya,Maize,2022-23,0.03,0.09,2917.0,2022,4,True,2065.0,41.2590799031477,0.03,0.0,0.07,28.57142857142855,2065.0,41.2590799031477
Uttar Pradesh,Ayodhya,Maize,2023-24,0.08,0.21,2709.0,2023,4,True,2917.0,-7.130613644154954,0.03,166.66666666666669,0.09,133.33333333333331,2491.0,8.751505419510238
Uttar Pradesh,Ayodhya,Maize,2024-25,0.04,0.12,3094.0,2024,4,True,2709.0,14.21188630490956,0.08,-50.0,0.21,-42.857142857142854,2563.6666666666665,20.68651670784034
Uttar Pradesh,Ayodhya,Rice,2021-22,1.02,2.59,2539.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ayodhya,Rice,2022-23,0.99,2.55,2575.0,2022,4,True,2539.0,1.4178810555336747,1.02,-2.9411764705882377,2.59,-1.5444015444015458,2539.0,1.4178810555336747
Uttar Pradesh,Ayodhya,Rice,2023-24,0.95,2.89,3051.0,2023,4,True,2575.0,18.485436893203882,0.99,-4.040404040404044,2.55,13.333333333333346,2557.0,19.31951505670708
Uttar Pradesh,Ayodhya,Rice,2024-25,0.94,2.81,2987.0,2024,4,True,3051.0,-2.0976728941330713,0.95,-1.0526315789473695,2.89,-2.7681660899654004,2721.6666666666665,9.748928352725052
Uttar Pradesh,Ayodhya,Wheat,2021-22,1.16,3.93,3396.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ayodhya,Wheat,2022-23,1.07,3.39,3168.0,2022,4,True,3396.0,-6.713780918727916,1.16,-7.75862068965516,3.93,-13.740458015267176,3396.0,-6.713780918727916
Uttar Pradesh,Ayodhya,Wheat,2023-24,0.91,2.74,2992.0,2023,4,True,3168.0,-5.555555555555555,1.07,-14.953271028037385,3.39,-19.174041297935098,3282.0,-8.836075563680684
Uttar Pradesh,Ayodhya,Wheat,2024-25,1.04,3.67,3521.0,2024,4,True,2992.0,17.680481283422463,0.91,14.285714285714285,2.74,33.94160583941604,3185.3333333333335,10.537881958978646
Uttar Pradesh,Azamgarh,Maize,2021-22,0.08,0.14,1804.0,2021,4,True,,,,,,,,
Uttar Pradesh,Azamgarh,Maize,2022-23,0.09,0.18,1981.0,2022,4,True,1804.0,9.811529933481152,0.08,12.499999999999993,0.14,28.57142857142855,1804.0,9.811529933481152
Uttar Pradesh,Azamgarh,Maize,2023-24,0.08,0.19,2300.0,2023,4,True,1981.0,16.102978293791015,0.09,-11.111111111111107,0.18,5.555555555555561,1892.5,21.532364597093792
Uttar Pradesh,Azamgarh,Maize,2024-25,0.04,0.11,2617.0,2024,4,True,2300.0,13.782608695652174,0.08,-50.0,0.19,-42.10526315789473,2028.3333333333333,29.022185702547254
Uttar Pradesh,Azamgarh,Rice,2021-22,2.13,5.1,2390.0,2021,4,True,,,,,,,,
Uttar Pradesh,Azamgarh,Rice,2022-23,2.12,5.2,2448.0,2022,4,True,2390.0,2.426778242677824,2.13,-0.4694835680751074,5.1,1.960784313725501,2390.0,2.426778242677824
Uttar Pradesh,Azamgarh,Rice,2023-24,1.97,4.57,2324.0,2023,4,True,2448.0,-5.065359477124183,2.12,-7.075471698113213,5.2,-12.115384615384613,2419.0,-3.9272426622571315
Uttar Pradesh,Azamgarh,Rice,2024-25,1.65,4.02,2434.0,2024,4,True,2324.0,4.733218588640275,1.97,-16.24365482233503,4.57,-12.035010940919053,2387.3333333333335,1.9547612398771226
Uttar Pradesh,Azamgarh,Wheat,2021-22,2.45,8.51,3474.0,2021,4,True,,,,,,,,
Uttar Pradesh,Azamgarh,Wheat,2022-23,2.34,8.41,3589.0,2022,4,True,3474.0,3.310305123776627,2.45,-4.48979591836736,8.51,-1.1750881316098667,3474.0,3.310305123776627
Uttar Pradesh,Azamgarh,Wheat,2023-24,2.23,7.73,3471.0,2023,4,True,3589.0,-3.2878239063806074,2.34,-4.700854700854696,8.41,-8.085612366230674,3531.5,-1.7131530511114257
Uttar Pradesh,Azamgarh,Wheat,2024-25,2.28,8.2,3602.0,2024,4,True,3471.0,3.7741284932296173,2.23,2.242152466367705,7.73,6.080206985769713,3511.3333333333335,2.582115056009109
Uttar Pradesh,Baghpat,Maize,2021-22,0.0,0.0,2636.0,2021,4,True,,,,,,,,
Uttar Pradesh,Baghpat,Maize,2022-23,0.0,0.0,2200.0,2022,4,True,2636.0,-16.5402124430956,0.0,,0.0,,2636.0,-16.5402124430956
Uttar Pradesh,Baghpat,Maize,2023-24,0.0,0.0,2487.0,2023,4,True,2200.0,13.045454545454547,0.0,,0.0,,2418.0,2.8535980148883375
Uttar Pradesh,Baghpat,Maize,2024-25,0.0,0.01,3474.0,2024,4,True,2487.0,39.68636911942099,0.0,,0.0,,2441.0,42.3187218353134
Uttar Pradesh,Baghpat,Rice,2021-22,0.05,0.15,2888.0,2021,4,True,,,,,,,,
Uttar Pradesh,Baghpat,Rice,2022-23,0.05,0.13,2791.0,2022,4,True,2888.0,-3.358725761772853,0.05,0.0,0.15,-13.333333333333327,2888.0,-3.358725761772853
Uttar Pradesh,Baghpat,Rice,2023-24,0.05,0.14,2793.0,2023,4,True,2791.0,0.07165890361877462,0.05,0.0,0.13,7.692307692307699,2839.5,-1.6376122556788169
Uttar Pradesh,Baghpat,Rice,2024-25,0.13,0.35,2728.0,2024,4,True,2793.0,-2.3272466881489438,0.05,160.0,0.14,149.99999999999994,2824.0,-3.39943342776204
Uttar Pradesh,Baghpat,Wheat,2021-22,0.57,2.6,4551.0,2021,4,True,,,,,,,,
Uttar Pradesh,Baghpat,Wheat,2022-23,0.55,2.49,4537.0,2022,4,True,4551.0,-0.3076246978686003,0.57,-3.508771929824545,2.6,-4.230769230769226,4551.0,-0.3076246978686003
Uttar Pradesh,Baghpat,Wheat,2023-24,0.44,1.88,4263.0,2023,4,True,4537.0,-6.039232973330395,0.55,-20.000000000000007,2.49,-24.497991967871496,4544.0,-6.183978873239437
Uttar Pradesh,Baghpat,Wheat,2024-25,0.48,2.09,4398.0,2024,4,True,4263.0,3.166783954961295,0.44,9.090909090909086,1.88,11.170212765957444,4450.333333333333,-1.175941877012951
Uttar Pradesh,Bahraich,Maize,2021-22,0.95,1.33,1404.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bahraich,Maize,2022-23,0.95,1.47,1548.0,2022,4,True,1404.0,10.256410256410255,0.95,0.0,1.33,10.526315789473676,1404.0,10.256410256410255
Uttar Pradesh,Bahraich,Maize,2023-24,1.0,1.78,1781.0,2023,4,True,1548.0,15.051679586563308,0.95,5.263157894736848,1.47,21.088435374149665,1476.0,20.663956639566393
Uttar Pradesh,Bahraich,Maize,2024-25,0.51,1.01,1999.0,2024,4,True,1781.0,12.240314430095452,1.0,-49.0,1.78,-43.258426966292134,1577.6666666666667,26.706106063807304
Uttar Pradesh,Bahraich,Rice,2021-22,1.71,3.98,2329.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bahraich,Rice,2022-23,1.71,3.98,2328.0,2022,4,True,2329.0,-0.042936882782310004,1.71,0.0,3.98,0.0,2329.0,-0.042936882782310004
Uttar Pradesh,Bahraich,Rice,2023-24,1.6,4.59,2864.0,2023,4,True,2328.0,23.02405498281787,1.71,-6.432748538011689,3.98,15.326633165829143,2328.5,22.997637964354734
Uttar Pradesh,Bahraich,Rice,2024-25,1.66,5.09,3066.0,2024,4,True,2864.0,7.0530726256983245,1.6,3.7499999999999893,4.59,10.893246187363834,2507.0,22.297566812923815
Uttar Pradesh,Bahraich,Wheat,2021-22,1.65,5.82,3518.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bahraich,Wheat,2022-23,1.88,6.08,3242.0,2022,4,True,3518.0,-7.845366685616828,1.65,13.939393939393941,5.82,4.46735395189003,3518.0,-7.845366685616828
Uttar Pradesh,Bahraich,Wheat,2023-24,1.86,5.89,3168.0,2023,4,True,3242.0,-2.282541640962369,1.88,-1.0638297872340319,6.08,-3.125000000000006,3380.0,-6.272189349112427
Uttar Pradesh,Bahraich,Wheat,2024-25,1.9,6.69,3528.0,2024,4,True,3168.0,11.363636363636363,1.86,2.150537634408592,5.89,13.582342954159603,3309.3333333333335,6.607574536663975
Uttar Pradesh,Ballia,Maize,2021-22,0.37,0.45,1195.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ballia,Maize,2022-23,0.36,0.44,1230.0,2022,4,True,1195.0,2.928870292887029,0.37,-2.7027027027027053,0.45,-2.222222222222224,1195.0,2.928870292887029
Uttar Pradesh,Ballia,Maize,2023-24,0.36,0.64,1781.0,2023,4,True,1230.0,44.796747967479675,0.36,0.0,0.44,45.45454545454546,1212.5,46.886597938144334
Uttar Pradesh,Ballia,Maize,2024-25,0.18,0.49,2711.0,2024,4,True,1781.0,52.21785513756316,0.36,-50.0,0.64,-23.437500000000004,1402.0,93.36661911554923
Uttar Pradesh,Ballia,Rice,2021-22,1.18,3.02,2563.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ballia,Rice,2022-23,1.16,2.85,2459.0,2022,4,True,2563.0,-4.057744830277019,1.18,-1.6949152542372898,3.02,-5.629139072847679,2563.0,-4.057744830277019
Uttar Pradesh,Ballia,Rice,2023-24,1.08,2.61,2421.0,2023,4,True,2459.0,-1.5453436356242376,1.16,-6.896551724137918,2.85,-8.421052631578954,2511.0,-3.584229390681003
Uttar Pradesh,Ballia,Rice,2024-25,0.69,1.75,2527.0,2024,4,True,2421.0,4.378356051218505,1.08,-36.11111111111112,2.61,-32.95019157088122,2481.0,1.8540910923014913
Uttar Pradesh,Ballia,Wheat,2021-22,1.42,5.37,3772.0,2021,4,True,,,,,,,,
Uttar Pradesh,Ballia,Wheat,2022-23,1.48,5.15,3484.0,2022,4,True,3772.0,-7.635206786850477,1.42,4.2253521126760605,5.37,-4.096834264432025,3772.0,-7.635206786850477
Uttar Pradesh,Ballia,Wheat,2023-24,1.24,4.2,3396.0,2023,4,True,3484.0,-2.525832376578645,1.48,-16.216216216216218,5.15,-18.446601941747577,3628.0,-6.39470782800441
Uttar Pradesh,Ballia,Wheat,2024-25,1.41,5.15,3653.0,2024,4,True,3396.0,7.567726737338044,1.24,13.709677419354833,4.2,22.61904761904762,3550.6666666666665,2.882087870822385
Uttar Pradesh,Balrampur,Maize,2021-22,0.03,0.04,1302.0,2021,4,True,,,,,,,,
Uttar Pradesh,Balrampur,Maize,2022-23,0.04,0.07,1764.0,2022,4,True,1302.0,35.483870967741936,0.03,33.33333333333334,0.04,75.00000000000001,1302.0,35.483870967741936
Uttar Pradesh,Balrampur,Maize,2023-24,0.04,0.06,1728.0,2023,4,True,1764.0,-2.0408163265306123,0.04,0.0,0.07,-14.285714285714295,1533.0,12.720156555772993
Uttar Pradesh,Balrampur,Maize,2024-25,0.03,0.07,2414.0,2024,4,True,1728.0,39.699074074074076,0.04,-25.000000000000007,0.06,16.666666666666682,1598.0,51.06382978723404
Uttar Pradesh,Balrampur,Rice,2021-22,1.35,3.42,2537.0,2021,4,True,,,,,,,,
Uttar Pradesh,Balrampur,Rice,2022-23,1.35,2.87,2133.0,2022,4,True,2537.0,-15.924320063066613,1.35,0.0,3.42,-16.081871345029235,2537.0,-15.924320063066613
Uttar Pradesh,Balrampur,Rice,2023-24,1.27,3.78,2972.0,2023,4,True,2133.0,39.3342709798406,1.35,-5.925925925925931,2.87,31.70731707317072,2335.0,27.280513918629552
Uttar Pradesh,Balrampur,Rice,2024-25,1.21,3.32,2743.0,2024,4,True,2972.0,-7.705248990578735,1.27,-4.724409448818902,3.78,-12.16931216931217,2547.3333333333335,7.68123527872284
Uttar Pradesh,Balrampur,Wheat,2021-22,0.89,2.95,3305.0,2021,4,True,,,,,,,,
Uttar Pradesh,Balrampur,Wheat,2022-23,1.05,3.21,3049.0,2022,4,True,3305.0,-7.745839636913766,0.89,17.97752808988764,2.95,8.81355932203389,3305.0,-7.745839636913766
Uttar Pradesh,Balrampur,Wheat,2023-24,1.06,3.53,3329.0,2023,4,True,3049.0,9.183338799606428,1.05,0.9523809523809532,3.21,9.968847352024918,3177.0,4.784387787220648
Uttar Pradesh,Balrampur,Wheat,2024-25,1.02,3.21,3135.0,2024,4,True,3329.0,-5.827575848603185,1.06,-3.7735849056603805,3.53,-9.065155807365436,3227.6666666666665,-2.871011050294326
Uttar Pradesh,Banda,Maize,2022-23,0.0,0.0,2000.0,2022,3,False,,,,,,,,
Uttar Pradesh,Banda,Maize,2023-24,0.0,0.0,2181.0,2023,3,False,2000.0,9.049999999999999,0.0,,0.0,,2000.0,9.049999999999999
Uttar Pradesh,Banda,Maize,2024-25,0.0,0.01,3403.0,2024,3,False,2181.0,56.02934433745988,0.0,,0.0,,2090.5,62.78402296101411
Uttar Pradesh,Banda,Rice,2021-22,0.49,1.16,2392.0,2021,4,True,,,,,,,,
Uttar Pradesh,Banda,Rice,2022-23,0.55,1.28,2321.0,2022,4,True,2392.0,-2.968227424749164,0.49,12.244897959183684,1.16,10.344827586206906,2392.0,-2.968227424749164
Uttar Pradesh,Banda,Rice,2023-24,0.49,1.18,2402.0,2023,4,True,2321.0,3.4898750538560965,0.55,-10.909090909090919,1.28,-7.812500000000007,2356.5,1.9308296201994484
Uttar Pradesh,Banda,Rice,2024-25,1.21,2.96,2438.0,2024,4,True,2402.0,1.4987510407993339,0.49,146.9387755102041,1.18,150.84745762711867,2371.6666666666665,2.796907940969789
Uttar Pradesh,Banda,Wheat,2021-22,1.67,5.05,3020.0,2021,4,True,,,,,,,,
Uttar Pradesh,Banda,Wheat,2022-23,1.94,6.35,3278.0,2022,4,True,3020.0,8.543046357615895,1.67,16.167664670658684,5.05,25.742574257425737,3020.0,8.543046357615895
Uttar Pradesh,Banda,Wheat,2023-24,1.77,5.45,3070.0,2023,4,True,3278.0,-6.345332519829164,1.94,-8.762886597938142,6.35,-14.173228346456684,3149.0,-2.5087329310892343
Uttar Pradesh,Banda,Wheat,2024-25,1.82,5.06,2790.0,2024,4,True,3070.0,-9.120521172638437,1.77,2.8248587570621493,5.45,-7.155963302752304,3122.6666666666665,-10.653287788215197
Uttar Pradesh,Bara Banki,Maize,2021-22,0.05,0.08,1630.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bara Banki,Maize,2022-23,0.05,0.05,1046.0,2022,4,True,1630.0,-35.828220858895705,0.05,0.0,0.08,-37.5,1630.0,-35.828220858895705
Uttar Pradesh,Bara Banki,Maize,2023-24,0.05,0.07,1400.0,2023,4,True,1046.0,33.84321223709369,0.05,0.0,0.05,40.00000000000001,1338.0,4.633781763826607
Uttar Pradesh,Bara Banki,Maize,2024-25,0.05,0.11,2433.0,2024,4,True,1400.0,73.78571428571429,0.05,0.0,0.07,57.14285714285713,1358.6666666666667,79.07262021589793
Uttar Pradesh,Bara Banki,Rice,2021-22,1.89,4.58,2427.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bara Banki,Rice,2022-23,1.89,4.61,2444.0,2022,4,True,2427.0,0.7004532344458179,1.89,0.0,4.58,0.6550218340611408,2427.0,0.7004532344458179
Uttar Pradesh,Bara Banki,Rice,2023-24,1.76,5.28,3009.0,2023,4,True,2444.0,23.11783960720131,1.89,-6.878306878306873,4.61,14.533622559652926,2435.5,23.54752617532334
Uttar Pradesh,Bara Banki,Rice,2024-25,2.08,5.97,2872.0,2024,4,True,3009.0,-4.55300764373546,1.76,18.181818181818183,5.28,13.06818181818181,2626.6666666666665,9.340101522842646
Uttar Pradesh,Bara Banki,Wheat,2021-22,1.74,7.01,4042.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bara Banki,Wheat,2022-23,1.66,6.3,3794.0,2022,4,True,4042.0,-6.135576447303316,1.74,-4.5977011494252915,7.01,-10.128388017118402,4042.0,-6.135576447303316
Uttar Pradesh,Bara Banki,Wheat,2023-24,1.24,5.02,4059.0,2023,4,True,3794.0,6.984712704269899,1.66,-25.301204819277107,6.3,-20.317460317460323,3918.0,3.5987748851454824
Uttar Pradesh,Bara Banki,Wheat,2024-25,1.52,6.31,4141.0,2024,4,True,4059.0,2.0202020202020203,1.24,22.580645161290324,5.02,25.69721115537849,3965.0,4.438839848675914
Uttar Pradesh,Bareilly,Maize,2021-22,0.0,0.01,3020.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bareilly,Maize,2022-23,0.01,0.03,2552.0,2022,4,True,3020.0,-15.496688741721854,0.0,,0.01,199.99999999999994,3020.0,-15.496688741721854
Uttar Pradesh,Bareilly,Maize,2023-24,0.03,0.1,3096.0,2023,4,True,2552.0,21.316614420062695,0.01,199.99999999999994,0.03,233.33333333333334,2786.0,11.127063890882987
Uttar Pradesh,Bareilly,Maize,2024-25,0.08,0.27,3474.0,2024,4,True,3096.0,12.209302325581394,0.03,166.66666666666669,0.1,170.0,2889.3333333333335,20.235348407937234
Uttar Pradesh,Bareilly,Rice,2021-22,1.64,4.12,2506.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bareilly,Rice,2022-23,1.63,4.9,3000.0,2022,4,True,2506.0,19.71268954509178,1.64,-0.6097560975609762,4.12,18.932038834951463,2506.0,19.71268954509178
Uttar Pradesh,Bareilly,Rice,2023-24,1.54,4.45,2893.0,2023,4,True,3000.0,-3.5666666666666664,1.63,-5.521472392638029,4.9,-9.183673469387758,2753.0,5.085361423901199
Uttar Pradesh,Bareilly,Rice,2024-25,1.58,4.46,2825.0,2024,4,True,2893.0,-2.3505012098167994,1.54,2.5974025974025996,4.45,0.22471910112359073,2799.6666666666665,0.904869627336593
Uttar Pradesh,Bareilly,Wheat,2021-22,2.08,8.13,3906.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bareilly,Wheat,2022-23,2.07,8.45,4075.0,2022,4,True,3906.0,4.326676907322068,2.08,-0.4807692307692419,8.13,3.9360393603935853,3906.0,4.326676907322068
Uttar Pradesh,Bareilly,Wheat,2023-24,1.72,6.9,4007.0,2023,4,True,4075.0,-1.6687116564417177,2.07,-16.908212560386467,8.45,-18.34319526627218,3990.5,0.41348201979701793
Uttar Pradesh,Bareilly,Wheat,2024-25,1.67,6.74,4031.0,2024,4,True,4007.0,0.5989518342899924,1.72,-2.9069767441860495,6.9,-2.3188405797101472,3996.0,0.8758758758758759
Uttar Pradesh,Basti,Maize,2021-22,0.03,0.03,782.0,2021,4,True,,,,,,,,
Uttar Pradesh,Basti,Maize,2022-23,0.03,0.07,2176.0,2022,4,True,782.0,178.26086956521738,0.03,0.0,0.03,133.33333333333337,782.0,178.26086956521738
Uttar Pradesh,Basti,Maize,2023-24,0.04,0.09,2297.0,2023,4,True,2176.0,5.560661764705882,0.03,33.33333333333334,0.07,28.57142857142855,1479.0,55.30764029749831
Uttar Pradesh,Basti,Maize,2024-25,0.02,0.06,2998.0,2024,4,True,2297.0,30.518067043970397,0.04,-50.0,0.09,-33.33333333333333,1751.6666666666667,71.15128449096099
Uttar Pradesh,Basti,Rice,2021-22,1.46,3.7,2540.0,2021,4,True,,,,,,,,
Uttar Pradesh,Basti,Rice,2022-23,1.31,3.58,2721.0,2022,4,True,2540.0,7.125984251968504,1.46,-10.27397260273972,3.7,-3.243243243243246,2540.0,7.125984251968504
Uttar Pradesh,Basti,Rice,2023-24,1.37,3.48,2543.0,2023,4,True,2721.0,-6.541712605659685,1.31,4.580152671755729,3.58,-2.793296089385477,2630.5,-3.3263638091617564
Uttar Pradesh,Basti,Rice,2024-25,1.39,3.71,2661.0,2024,4,True,2543.0,4.640188753440818,1.37,1.4598540145985253,3.48,6.609195402298849,2601.3333333333335,2.2936955407483284
Uttar Pradesh,Basti,Wheat,2021-22,1.24,4.52,3638.0,2021,4,True,,,,,,,,
Uttar Pradesh,Basti,Wheat,2022-23,1.41,4.83,3421.0,2022,4,True,3638.0,-5.964815832875206,1.24,13.709677419354833,4.52,6.85840707964603,3638.0,-5.964815832875206
Uttar Pradesh,Basti,Wheat,2023-24,1.33,4.45,3345.0,2023,4,True,3421.0,-2.2215726395790703,1.41,-5.6737588652482165,4.83,-7.8674948240165605,3529.5,-5.227369315767106
Uttar Pradesh,Basti,Wheat,2024-25,1.28,4.46,3476.0,2024,4,True,3345.0,3.9162929745889383,1.33,-3.7593984962406046,4.45,0.22471910112359073,3468.0,0.2306805074971165
Uttar Pradesh,Bhadohi,Maize,2021-22,0.01,0.01,1304.0,2021,4,True,,,,,,,,
Uttar Pradesh,Bhadohi,Maize,2022-23,0.01,0.01,1375.0,2022,4,True,1304.0,5.4447852760736195,0.01,0.0,0.01,0.0,1304.0,5.4447852760736195
